pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,9.34577395652385e-05,0.000522671062013001,0.538434096309916,0.523622776010494,1.59882781737,74,CCNA1;MYC;CDK7;AKT3;CDK2;CDC25B;CKS1B;WEE1;PSMD2;PSMD1;CCNH;CCNA2;CCNE2;RBBP4;PSMC6;PTK6;FZR1;CUL1;CDK4;LIN52;RBL2;PSMC1;PSMD14;CDKN1A;PSMD7;AKT1;PSMD11;PSMB2;UBC;MAX;PSMD12;PSMD6;PSMA5;RB1;PSMD8;E2F5;PSMC2;E2F4;E2F1;MNAT1;PSMA4;TFDP1;SKP1;PSMA3;PSMD3;TFDP2;PSMA7;ADRM1;PSMD13;CDKN1B;PSMA6;CCNE1;LIN9;PSMB5
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,9.33078324140562e-05,0.000522671062013001,0.538434096309916,0.514363091833732,1.58440009225082,85,RUNX1;MAMLD1;CBFB;SMURF1;SMURF2;TEAD1;MAML2;MYC;TEAD3;SRC;CTNNB1;YAP1;MAML1;TCF7;TP53;FOXO3;SMAD3;TGFB1;SNW1;PSMD2;PSMD1;EP300;JAG1;RBPJ;PSMC6;KRAS;TEAD2;ZFHX3;PSMC1;CREBBP;PSMD14;CDKN1A;PSMD7;PSMD11;PSMB2;UBC;SPP1;PSMD12;CDKN2A;MAML3;ITGA4;PSMD6;PSMA5;BCL2L11;PSMD8;SMAD4;PSMC2;TCF7L2;MDM2;CCN2;PSMA4;PSMA3;PSMD3;PSMA7;ADRM1;WWTR1;PSMD13
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,9.72664917597319e-05,0.000541742468448671,0.538434096309916,0.60591400608125,1.74659811741825,39,SEH1L;NUP188;UBE2I;NUP205;NUP98;NDC1;NUP107;NUP62;TPR;NUP54;POM121C;PML;NUP85;NUP133;NUP43;NUP58;NUP155;NUP93;RANBP2;NUP160;NUP153;TRIM27;NUP35;POM121;NUP214;PIAS4;NUP37;VHL;PIAS1;MDM2;NUP50
REACTOME_PROTEIN_UBIQUITINATION,9.798896971378e-05,0.000543538815677661,0.538434096309916,0.523003749544027,1.59693768428255,74,RAD18;RNF144A;UBE2D1;BCL10;DERL1;UBE2H;UBA6;UBE2B;PRKDC;OTULIN;UBE2Z;UBE2E1;PCNA;UBE2W;UBE2A;CTR9;UBE2R2;UBE2K;UBE2E3;UBA1;USP9X;LEO1;PEX13;CDC73;UBE2D3;UBE2C;UBE2T;VCP;UBE2G1;UBC;PEX10;HLA-A;UBE2Q2;RNF20;UBE2N;WAC;PEX5;USP7;PEX14;RNF40;RRAGA;USP5;UBE2V2;SHPRH;RTF1;RNF152;HLTF;PEX2;PAF1;CDC34;UBE2D2;UBE2J2;RPS27A;UBE2L3;SELENOS;UBA52
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,9.99170826681828e-05,0.000547529497363147,0.538434096309916,0.659658942651428,1.78256470973754,24,LYN;PIK3CA;PIK3R1;SHC1;STAT5A;IRS2;PIK3CD;NRAS;CRKL;GAB1;KRAS;GRB2;STAT5B;PIK3CB;PIK3R5;RAPGEF1;JAK2;SOS1;PLCG1;VAV1
REACTOME_RND2_GTPASE_CYCLE,9.95686306886578e-05,0.000547529497363147,0.538434096309916,0.605345528421604,1.74495943272015,39,EPHA2;DST;PKP4;PIK3R1;SCRIB;KIDINS220;CAV1;ARHGAP1;TNFAIP1;PLXND1;RBMX;GOLGA3;FNBP1;DEPDC1B;LEMD3;KIF14;VANGL2;PTPN13;WDR6;FRS2;ARHGAP5;NISCH;KCTD13;ALDH3A2;LRRC1;KTN1
REACTOME_ELASTIC_FIBRE_FORMATION,9.94063511642594e-05,0.000547529497363147,0.538434096309916,0.585702323441817,1.69650736457566,41,ITGB8;EMILIN2;FBN3;LOX;LTBP3;MFAP2;LTBP2;ITGB6;LTBP1;FBN2;TGFB2;LOXL1;ITGAV;TGFB1;ITGB5;FBLN2;LOXL3;MFAP3;BMP4;LTBP4;EMILIN1;TGFB3;FBN1;MFAP4;ITGB3;FURIN;LOXL2;EFEMP2;EMILIN3;ITGA5;ELN;FBLN1;MFAP5;FBLN5
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.000100496770894284,0.000548494424278441,0.538434096309916,0.545351441957301,1.64352759820495,62,DTX4;POLR3C;MYD88;IFI16;TICAM1;STING1;POLR3D;RELA;CTNNB1;STAT6;CGAS;XRCC5;NFKB2;PRKDC;TRIM21;XRCC6;NFKB1;MRE11;TBK1;EP300;DHX36;DHX9;TRIM32;TRIM56;LRRFIP1;POLR3A;CREBBP;CHUK;UBC;POLR1D;RIPK1;IRF7;IRF3;IKBKB;IKBKG
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.000101387393876928,0.000551141873114979,0.538434096309916,0.522528128872865,1.59548542591182,74,ZFP36L1;PABPC1;YWHAZ;MAPKAPK2;EIF4G1;ELAVL1;SET;KHSRP;YWHAB;PSMD2;PSMD1;DIS3;EXOSC9;XRN1;DCP2;PSMC6;XPO1;MAPK14;HSPA8;DCP1A;PSMC1;PSMD14;PSMD7;TNFSF13;AKT1;PSMD11;HNRNPD;PSMB2;EXOSC8;UBC;PSMD12;PSMD6;PSMA5;NUP214;EXOSC2;PARN;ZFP36;PSMD8;EXOSC6;PRKCD;PSMC2;EXOSC3;ANP32A;PSMA4;PSMA3;PSMD3;PSMA7;TNPO1;ADRM1;PSMD13
REACTOME_SIGNALING_BY_HEDGEHOG,0.000103238357143983,0.000558967838082364,0.538434096309916,0.4786706231533,1.50734170179082,127,GPR161;TUBB6;ADCY7;SUFU;SMURF1;TUBA1A;SMURF2;DZIP1;ADCY8;GSK3B;EVC2;KIF3A;SPOPL;TULP3;CSNK1A1;GRK2;TUBB3;TUBA1C;PSMD2;PSMD1;TUBA1B;ADCY6;EVC;ADAM17;PRKAR1A;CUL3;GLI2;ADCY3;PSMC6;TUBA4A;CUL1;DHH;RPGRIP1L;WDR35;IFT57;PSMC1;GPC5;PSMD14;PSMD7;IFT52;PSMD11;ARRB2;ITCH;CDC73;TTC21B;VCP;PSMB2;PRKAR1B;UBC;PSMD12;BTRC;PSMD6;PSMA5;TUBB4B;PSMD8;TUBB2A;DYNC2H1;PSMC2;PRKAR2B;EFCAB7;IFT122;PSMA4;SKP1;PSMA3;PSMD3;PTCH1;INTU;OFD1;PSMA7;ERLEC1;ADRM1;SPOP;PRKACA;PSMD13;PSMA6;OS9;SEL1L;PSMB5;HHAT;BOC;GLI1;RPS27A;UBA52;NUMB;IFT172;ARRB1;PRKAR2A;WDR19;KIF7;PSMB4;RBX1
